uniprot_ac_1	uniprot_ac_2	complex_id	complex_name
P38398	Q16594	438	GCN5-TRRAP histone acetyltransferase complex
P38398	Q6UWZ7	2786	BRCA1 A complex
P38398	Q86U70	2214	LMO4-BRCA1-CTIP-LDB1 complex
P38398	Q99741	2210	BRCA1-IRIS-pre-replication complex
P38398	Q9BX63	242	BRCA1-BACH1 complex
P38398	Q9NXR7	5400	BRCC complex
P38398	Q9Y3D8	438	GCN5-TRRAP histone acetyltransferase complex
P38398	Q9Y4A5	438	GCN5-TRRAP histone acetyltransferase complex
P38432	Q3ZCQ8	3099	TIM50a-coilin complex
P38570	P12830	1834	ITGAE-ITGB7-CDH1 complex
P38570	P26010	1834	ITGAE-ITGB7-CDH1 complex
P38919	Q7L014	351	Spliceosome
P38919	Q92620	351	Spliceosome
P38919	Q92620	1181	C complex spliceosome
P38919	Q96FV9	351	Spliceosome
P38919	Q99459	351	Spliceosome
P38919	Q99459	1181	C complex spliceosome
P38919	Q9Y5S9	351	Spliceosome
P38919	Q9Y5S9	740	Exon junction complex, EIF4A3-MLN51-MAGOH-Y14 (RNA-protein complex)
P38919	Q9Y5S9	744	Exon junction complex (EIF4A3-MLN51-MAGOH-Y14)
P38919	Q9Y5S9	754	Exon junction complex (EIF4A3-MLN51-UPF3B-MAGOH-Y14)
P38919	Q9Y5S9	755	Exon junction complex (F4A3-MLN51-UPF3B-MAGOH-Y14-PYM)
P38919	Q9Y5S9	769	Exon junction complex (EIF4A3-MLN51-MAGOH-Y14),  RNA-protein complex
P38919	Q9Y5S9	785	Exon junction complex
P38919	Q9Y5S9	1181	C complex spliceosome
P38936	O95067	310	Cell cycle kinase complex CDC2
P38936	P06493	310	Cell cycle kinase complex CDC2
P38936	P07900	5622	HSP90-CIP1-FKBPL complex
P38936	P12004	310	Cell cycle kinase complex CDC2
P38936	P12004	311	Cell cycle kinase complex CDK2
P38936	P12004	312	Cell cycle kinase complex CDK4
P38936	P12004	313	Cell cycle kinase complex CDK5
P38936	P12004	314	PCNA-p21 complex
P38936	P14635	310	Cell cycle kinase complex CDC2
P38936	P24385	310	Cell cycle kinase complex CDC2
P38936	P24385	311	Cell cycle kinase complex CDK2
P38936	P24385	312	Cell cycle kinase complex CDK4
P38936	P24385	313	Cell cycle kinase complex CDK5
P38936	P30281	313	Cell cycle kinase complex CDK5
P38936	P30281	5101	CyclinD3-CDK4-CDK6-p21 complex
P38936	Q9UIM3	5622	HSP90-CIP1-FKBPL complex
P39019	P42677	305	40S ribosomal subunit, cytoplasmic
P39019	P42677	306	Ribosome, cytoplasmic
P39019	P50914	306	Ribosome, cytoplasmic
P39019	P60866	305	40S ribosomal subunit, cytoplasmic
P39019	P60866	306	Ribosome, cytoplasmic
P39019	P60866	338	40S ribosomal subunit, cytoplasmic
P39019	P62266	305	40S ribosomal subunit, cytoplasmic
P39019	P62266	306	Ribosome, cytoplasmic
P39019	P62266	338	40S ribosomal subunit, cytoplasmic
P39019	P62273	305	40S ribosomal subunit, cytoplasmic
P39019	P62273	306	Ribosome, cytoplasmic
P39019	P62273	338	40S ribosomal subunit, cytoplasmic
P39019	P62829	306	Ribosome, cytoplasmic
P39019	P62847	305	40S ribosomal subunit, cytoplasmic
P39019	P62847	306	Ribosome, cytoplasmic
P39019	P62847	338	40S ribosomal subunit, cytoplasmic
P39019	P62851	305	40S ribosomal subunit, cytoplasmic
P39019	P62851	306	Ribosome, cytoplasmic
P39019	P62851	338	40S ribosomal subunit, cytoplasmic
P39019	P62854	305	40S ribosomal subunit, cytoplasmic
P39019	P62854	306	Ribosome, cytoplasmic
P39019	P62854	338	40S ribosomal subunit, cytoplasmic
P39019	P62857	305	40S ribosomal subunit, cytoplasmic
P39019	P62857	306	Ribosome, cytoplasmic
P39019	P62857	338	40S ribosomal subunit, cytoplasmic
P39019	P62979	305	40S ribosomal subunit, cytoplasmic
P39019	P62979	306	Ribosome, cytoplasmic
P39019	P62979	338	40S ribosomal subunit, cytoplasmic
P39019	P62987	306	Ribosome, cytoplasmic
P39019	P63220	305	40S ribosomal subunit, cytoplasmic
P39019	P63220	306	Ribosome, cytoplasmic
P39019	P63220	338	40S ribosomal subunit, cytoplasmic
P39023	P05386	306	Ribosome, cytoplasmic
P39023	P05386	308	60S ribosomal subunit, cytoplasmic
P39023	P05386	3055	Nop56p-associated pre-rRNA complex
P39023	P05387	306	Ribosome, cytoplasmic
P39023	P05387	308	60S ribosomal subunit, cytoplasmic
P39023	P05387	3055	Nop56p-associated pre-rRNA complex
P39023	P05388	306	Ribosome, cytoplasmic
P39023	P05388	308	60S ribosomal subunit, cytoplasmic
P39023	P05388	3055	Nop56p-associated pre-rRNA complex
P39023	P08708	306	Ribosome, cytoplasmic
P39023	P08708	3055	Nop56p-associated pre-rRNA complex
P39023	P0CW22	306	Ribosome, cytoplasmic
P39023	P0CW22	3055	Nop56p-associated pre-rRNA complex
P39023	P11387	3055	Nop56p-associated pre-rRNA complex
P39023	P15880	306	Ribosome, cytoplasmic
P39023	P15880	3055	Nop56p-associated pre-rRNA complex
P39023	P18077	306	Ribosome, cytoplasmic
P39023	P18077	308	60S ribosomal subunit, cytoplasmic
P39023	P18077	3055	Nop56p-associated pre-rRNA complex
P39023	P18124	306	Ribosome, cytoplasmic
P39023	P18124	308	60S ribosomal subunit, cytoplasmic
P39023	P18124	3055	Nop56p-associated pre-rRNA complex
P39023	P18621	306	Ribosome, cytoplasmic
P39023	P18621	308	60S ribosomal subunit, cytoplasmic
P39023	P18621	3055	Nop56p-associated pre-rRNA complex
P39023	P23396	306	Ribosome, cytoplasmic
P39023	P25398	306	Ribosome, cytoplasmic
P39023	P25398	3055	Nop56p-associated pre-rRNA complex
P39023	P26373	306	Ribosome, cytoplasmic
P39023	P26373	308	60S ribosomal subunit, cytoplasmic
P39023	P26373	3055	Nop56p-associated pre-rRNA complex
P39023	P27635	306	Ribosome, cytoplasmic
P39023	P27635	308	60S ribosomal subunit, cytoplasmic
P39023	P27635	3055	Nop56p-associated pre-rRNA complex
P39023	P30050	306	Ribosome, cytoplasmic
P39023	P30050	308	60S ribosomal subunit, cytoplasmic
P39023	P30050	3055	Nop56p-associated pre-rRNA complex
P39023	P32969	306	Ribosome, cytoplasmic
P39023	P32969	308	60S ribosomal subunit, cytoplasmic
P39023	P32969	3055	Nop56p-associated pre-rRNA complex
P39023	P35268	306	Ribosome, cytoplasmic
P39023	P35268	308	60S ribosomal subunit, cytoplasmic
P39023	P35268	3055	Nop56p-associated pre-rRNA complex
P39023	P36578	306	Ribosome, cytoplasmic
P39023	P36578	308	60S ribosomal subunit, cytoplasmic
P39023	P36578	3055	Nop56p-associated pre-rRNA complex
P39023	P37108	3055	Nop56p-associated pre-rRNA complex
P39023	P39019	306	Ribosome, cytoplasmic
P39023	P42677	306	Ribosome, cytoplasmic
P39023	P46776	306	Ribosome, cytoplasmic
P39023	P46776	308	60S ribosomal subunit, cytoplasmic
P39023	P46776	3055	Nop56p-associated pre-rRNA complex
P39023	P46777	306	Ribosome, cytoplasmic
P39023	P46777	308	60S ribosomal subunit, cytoplasmic
P39023	P46777	3055	Nop56p-associated pre-rRNA complex
P39023	P46778	306	Ribosome, cytoplasmic
P39023	P46778	308	60S ribosomal subunit, cytoplasmic
P39023	P46778	3055	Nop56p-associated pre-rRNA complex
P39023	P46779	306	Ribosome, cytoplasmic
P39023	P46779	308	60S ribosomal subunit, cytoplasmic
P39023	P46779	3055	Nop56p-associated pre-rRNA complex
P39023	P46781	306	Ribosome, cytoplasmic
P39023	P46781	3055	Nop56p-associated pre-rRNA complex
P39023	P46782	306	Ribosome, cytoplasmic
P39023	P46783	306	Ribosome, cytoplasmic
P39023	P47914	306	Ribosome, cytoplasmic
P39023	P47914	308	60S ribosomal subunit, cytoplasmic
P39023	P47914	3055	Nop56p-associated pre-rRNA complex
P39023	P49207	306	Ribosome, cytoplasmic
P39023	P49207	308	60S ribosomal subunit, cytoplasmic
P39023	P49411	3055	Nop56p-associated pre-rRNA complex
P39023	P50914	306	Ribosome, cytoplasmic
P39023	P50914	308	60S ribosomal subunit, cytoplasmic
P39023	P50914	3055	Nop56p-associated pre-rRNA complex
P39023	P60866	306	Ribosome, cytoplasmic
P39023	P61247	306	Ribosome, cytoplasmic
P39023	P61247	3055	Nop56p-associated pre-rRNA complex
P39023	P61254	306	Ribosome, cytoplasmic
P39023	P61254	308	60S ribosomal subunit, cytoplasmic
P39023	P61254	3055	Nop56p-associated pre-rRNA complex
P39023	P61313	306	Ribosome, cytoplasmic
P39023	P61313	308	60S ribosomal subunit, cytoplasmic
P39023	P61313	3055	Nop56p-associated pre-rRNA complex
P39023	P61353	306	Ribosome, cytoplasmic
P39023	P61353	308	60S ribosomal subunit, cytoplasmic
P39023	P61353	3055	Nop56p-associated pre-rRNA complex
P39023	P61513	306	Ribosome, cytoplasmic
P39023	P61513	308	60S ribosomal subunit, cytoplasmic
P39023	P61513	3055	Nop56p-associated pre-rRNA complex
P39023	P61927	306	Ribosome, cytoplasmic
P39023	P61927	308	60S ribosomal subunit, cytoplasmic
P39023	P62081	306	Ribosome, cytoplasmic
P39023	P62081	3055	Nop56p-associated pre-rRNA complex
P39023	P62241	306	Ribosome, cytoplasmic
P39023	P62241	3055	Nop56p-associated pre-rRNA complex
P39023	P62244	306	Ribosome, cytoplasmic
P39023	P62244	3055	Nop56p-associated pre-rRNA complex
P39023	P62249	306	Ribosome, cytoplasmic
P39023	P62249	3055	Nop56p-associated pre-rRNA complex
P39023	P62263	306	Ribosome, cytoplasmic
P39023	P62263	3055	Nop56p-associated pre-rRNA complex
P39023	P62266	306	Ribosome, cytoplasmic
P39023	P62266	3055	Nop56p-associated pre-rRNA complex
P39023	P62269	306	Ribosome, cytoplasmic
P39023	P62269	3055	Nop56p-associated pre-rRNA complex
P39023	P62273	306	Ribosome, cytoplasmic
P39023	P62273	3055	Nop56p-associated pre-rRNA complex
P39023	P62277	306	Ribosome, cytoplasmic
P39023	P62277	3055	Nop56p-associated pre-rRNA complex
P39023	P62280	306	Ribosome, cytoplasmic
P39023	P62280	3055	Nop56p-associated pre-rRNA complex
P39023	P62424	306	Ribosome, cytoplasmic
P39023	P62424	308	60S ribosomal subunit, cytoplasmic
P39023	P62424	3055	Nop56p-associated pre-rRNA complex
P39023	P62701	306	Ribosome, cytoplasmic
P39023	P62750	306	Ribosome, cytoplasmic
P39023	P62750	308	60S ribosomal subunit, cytoplasmic
P39023	P62750	3055	Nop56p-associated pre-rRNA complex
P39023	P62753	306	Ribosome, cytoplasmic
P39023	P62753	3055	Nop56p-associated pre-rRNA complex
P39023	P62829	306	Ribosome, cytoplasmic
P39023	P62829	308	60S ribosomal subunit, cytoplasmic
P39023	P62829	3055	Nop56p-associated pre-rRNA complex
P39023	P62841	306	Ribosome, cytoplasmic
P39023	P62841	3055	Nop56p-associated pre-rRNA complex
P39023	P62847	306	Ribosome, cytoplasmic
P39023	P62847	3055	Nop56p-associated pre-rRNA complex
P39023	P62851	306	Ribosome, cytoplasmic
P39023	P62854	306	Ribosome, cytoplasmic
P39023	P62857	306	Ribosome, cytoplasmic
P39023	P62888	306	Ribosome, cytoplasmic
P39023	P62888	308	60S ribosomal subunit, cytoplasmic
P39023	P62888	3055	Nop56p-associated pre-rRNA complex
P39023	P62891	306	Ribosome, cytoplasmic
P39023	P62891	308	60S ribosomal subunit, cytoplasmic
P39023	P62891	3055	Nop56p-associated pre-rRNA complex
P39023	P62899	306	Ribosome, cytoplasmic
P39023	P62899	308	60S ribosomal subunit, cytoplasmic
P39023	P62899	3055	Nop56p-associated pre-rRNA complex
P39023	P62910	306	Ribosome, cytoplasmic
P39023	P62910	308	60S ribosomal subunit, cytoplasmic
P39023	P62910	3055	Nop56p-associated pre-rRNA complex
P39023	P62913	306	Ribosome, cytoplasmic
P39023	P62913	308	60S ribosomal subunit, cytoplasmic
P39023	P62913	3055	Nop56p-associated pre-rRNA complex
P39023	P62917	306	Ribosome, cytoplasmic
P39023	P62917	308	60S ribosomal subunit, cytoplasmic
P39023	P62917	3055	Nop56p-associated pre-rRNA complex
P39023	P62945	306	Ribosome, cytoplasmic
P39023	P62945	308	60S ribosomal subunit, cytoplasmic
P39023	P62979	306	Ribosome, cytoplasmic
P39023	P62987	306	Ribosome, cytoplasmic
P39023	P62987	308	60S ribosomal subunit, cytoplasmic
P39023	P63173	306	Ribosome, cytoplasmic
P39023	P63173	308	60S ribosomal subunit, cytoplasmic
P39023	P63220	306	Ribosome, cytoplasmic
P39023	P63267	3055	Nop56p-associated pre-rRNA complex
P39023	P83731	306	Ribosome, cytoplasmic
P39023	P83731	308	60S ribosomal subunit, cytoplasmic
P39023	P83731	3055	Nop56p-associated pre-rRNA complex
P39023	P83881	306	Ribosome, cytoplasmic
P39023	P83881	308	60S ribosomal subunit, cytoplasmic
P39023	P83881	3055	Nop56p-associated pre-rRNA complex
P39023	P84098	306	Ribosome, cytoplasmic
P39023	P84098	308	60S ribosomal subunit, cytoplasmic
P39023	P84098	3055	Nop56p-associated pre-rRNA complex
P39023	Q01081	3055	Nop56p-associated pre-rRNA complex
P39023	Q02543	306	Ribosome, cytoplasmic
P39023	Q02543	308	60S ribosomal subunit, cytoplasmic
P39023	Q02543	3055	Nop56p-associated pre-rRNA complex
P39023	Q02878	306	Ribosome, cytoplasmic
P39023	Q02878	308	60S ribosomal subunit, cytoplasmic
P39023	Q02878	3055	Nop56p-associated pre-rRNA complex
P39023	Q07020	306	Ribosome, cytoplasmic
P39023	Q07020	308	60S ribosomal subunit, cytoplasmic
P39023	Q07020	3055	Nop56p-associated pre-rRNA complex
P39023	Q13428	3055	Nop56p-associated pre-rRNA complex
P39023	Q14978	3055	Nop56p-associated pre-rRNA complex
P39023	Q71U36	3055	Nop56p-associated pre-rRNA complex
P39023	Q92522	3055	Nop56p-associated pre-rRNA complex
P39023	Q96SB4	3055	Nop56p-associated pre-rRNA complex
P39023	Q99879	3055	Nop56p-associated pre-rRNA complex
P39023	Q9H4B7	3055	Nop56p-associated pre-rRNA complex
P39023	Q9NR30	3055	Nop56p-associated pre-rRNA complex
P39656	P04843	1199	Oligosaccharyltransferase complex (Stt3A variant)
P39656	P04843	1200	Oligosaccharyltransferase complex (Stt3B variant)
P39656	P04844	1199	Oligosaccharyltransferase complex (Stt3A variant)
P39656	P04844	1200	Oligosaccharyltransferase complex (Stt3B variant)
P39656	P46977	1199	Oligosaccharyltransferase complex (Stt3A variant)
P39656	Q13454	1200	Oligosaccharyltransferase complex (Stt3B variant)
P39656	Q8TCJ2	1200	Oligosaccharyltransferase complex (Stt3B variant)
P39656	Q9H0U3	1199	Oligosaccharyltransferase complex (Stt3A variant)
P39656	Q9H0U3	1200	Oligosaccharyltransferase complex (Stt3B variant)
P39748	O60671	2197	FEN1-9-1-1 complex
P39748	O60921	2197	FEN1-9-1-1 complex
P39748	Q99638	2197	FEN1-9-1-1 complex
P40189	O14543	5564	LMO4-gp130 complex
P40189	P15018	5582	LIFR-LIF-gp130 complex
P40189	P23458	5564	LMO4-gp130 complex
P40189	P40763	1519	IL6ST-PRKCD-STAT3 complex
P40189	P42702	5579	CNTF-CNTFR-gp130-LIFR complex
P40189	P42702	5582	LIFR-LIF-gp130 complex
P40189	P61968	5564	LMO4-gp130 complex
P40189	Q05655	1519	IL6ST-PRKCD-STAT3 complex
P40189	Q06124	5564	LMO4-gp130 complex
P40222	P07900	5286	TNF-alpha/NF-kappa B signaling complex 10
P40222	P08238	5286	TNF-alpha/NF-kappa B signaling complex 10
P40222	Q15653	5286	TNF-alpha/NF-kappa B signaling complex 10
P40222	Q676U5	5286	TNF-alpha/NF-kappa B signaling complex 10
P40222	Q8IX12	5286	TNF-alpha/NF-kappa B signaling complex 10
P40222	Q9UHD2	5286	TNF-alpha/NF-kappa B signaling complex 10
P40222	Q9Y6K9	5286	TNF-alpha/NF-kappa B signaling complex 10
P40337	P62877	205	Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)
P40337	Q13617	205	Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2, RBX1)
P40337	Q13617	622	Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)
P40429	O76021	3055	Nop56p-associated pre-rRNA complex
P40429	P04406	5385	GAIT complex
P40429	P05141	3055	Nop56p-associated pre-rRNA complex
P40429	P05386	306	Ribosome, cytoplasmic
P40429	P05386	308	60S ribosomal subunit, cytoplasmic
P40429	P05386	3055	Nop56p-associated pre-rRNA complex
P40429	P05387	306	Ribosome, cytoplasmic
P40429	P05387	308	60S ribosomal subunit, cytoplasmic
P40429	P05387	3055	Nop56p-associated pre-rRNA complex
P40429	P05388	306	Ribosome, cytoplasmic
P40429	P05388	308	60S ribosomal subunit, cytoplasmic
P40429	P05388	3055	Nop56p-associated pre-rRNA complex
P40429	P06748	3055	Nop56p-associated pre-rRNA complex
P40429	P08708	306	Ribosome, cytoplasmic
P40429	P08708	3055	Nop56p-associated pre-rRNA complex
P40429	P08865	306	Ribosome, cytoplasmic
P40429	P09651	3055	Nop56p-associated pre-rRNA complex
P40429	P0CW22	306	Ribosome, cytoplasmic
P40429	P0CW22	3055	Nop56p-associated pre-rRNA complex
P40429	P11387	3055	Nop56p-associated pre-rRNA complex
P40429	P15880	306	Ribosome, cytoplasmic
P40429	P15880	3055	Nop56p-associated pre-rRNA complex
P40429	P16402	3055	Nop56p-associated pre-rRNA complex
P40429	P18077	306	Ribosome, cytoplasmic
P40429	P18077	308	60S ribosomal subunit, cytoplasmic
P40429	P18077	3055	Nop56p-associated pre-rRNA complex
P40429	P18124	306	Ribosome, cytoplasmic
P40429	P18124	308	60S ribosomal subunit, cytoplasmic
P40429	P18124	3055	Nop56p-associated pre-rRNA complex
P40429	P18621	306	Ribosome, cytoplasmic
P40429	P18621	308	60S ribosomal subunit, cytoplasmic
P40429	P18621	3055	Nop56p-associated pre-rRNA complex
P40429	P19338	3055	Nop56p-associated pre-rRNA complex
P40429	P23396	306	Ribosome, cytoplasmic
P40429	P25398	306	Ribosome, cytoplasmic
P40429	P25398	3055	Nop56p-associated pre-rRNA complex
P40429	P26373	306	Ribosome, cytoplasmic
P40429	P26373	308	60S ribosomal subunit, cytoplasmic
P40429	P26373	3055	Nop56p-associated pre-rRNA complex
P40429	P27635	306	Ribosome, cytoplasmic
P40429	P27635	308	60S ribosomal subunit, cytoplasmic
P40429	P27635	3055	Nop56p-associated pre-rRNA complex
P40429	P30050	306	Ribosome, cytoplasmic
P40429	P30050	308	60S ribosomal subunit, cytoplasmic
P40429	P30050	3055	Nop56p-associated pre-rRNA complex
P40429	P32969	306	Ribosome, cytoplasmic
P40429	P32969	308	60S ribosomal subunit, cytoplasmic
P40429	P32969	3055	Nop56p-associated pre-rRNA complex
P40429	P35268	306	Ribosome, cytoplasmic
P40429	P35268	308	60S ribosomal subunit, cytoplasmic
P40429	P35268	3055	Nop56p-associated pre-rRNA complex
P40429	P36578	306	Ribosome, cytoplasmic
P40429	P36578	308	60S ribosomal subunit, cytoplasmic
P40429	P36578	3055	Nop56p-associated pre-rRNA complex
P40429	P37108	3055	Nop56p-associated pre-rRNA complex
P40429	P39019	306	Ribosome, cytoplasmic
P40429	P39023	306	Ribosome, cytoplasmic
P40429	P39023	308	60S ribosomal subunit, cytoplasmic
P40429	P39023	3055	Nop56p-associated pre-rRNA complex
P40429	P42677	306	Ribosome, cytoplasmic
P40429	P46776	306	Ribosome, cytoplasmic
P40429	P46776	308	60S ribosomal subunit, cytoplasmic
P40429	P46776	3055	Nop56p-associated pre-rRNA complex
P40429	P46777	306	Ribosome, cytoplasmic
P40429	P46777	308	60S ribosomal subunit, cytoplasmic
P40429	P46777	3055	Nop56p-associated pre-rRNA complex
P40429	P46778	306	Ribosome, cytoplasmic
P40429	P46778	308	60S ribosomal subunit, cytoplasmic
P40429	P46778	3055	Nop56p-associated pre-rRNA complex
P40429	P46779	306	Ribosome, cytoplasmic
P40429	P46779	308	60S ribosomal subunit, cytoplasmic
P40429	P46779	3055	Nop56p-associated pre-rRNA complex
P40429	P46781	306	Ribosome, cytoplasmic
P40429	P46781	3055	Nop56p-associated pre-rRNA complex
P40429	P46782	306	Ribosome, cytoplasmic
P40429	P46783	306	Ribosome, cytoplasmic
P40429	P47914	306	Ribosome, cytoplasmic
P40429	P47914	308	60S ribosomal subunit, cytoplasmic
P40429	P47914	3055	Nop56p-associated pre-rRNA complex
P40429	P49207	306	Ribosome, cytoplasmic
P40429	P49207	308	60S ribosomal subunit, cytoplasmic
P40429	P49411	3055	Nop56p-associated pre-rRNA complex
P40429	P50914	306	Ribosome, cytoplasmic
P40429	P50914	308	60S ribosomal subunit, cytoplasmic
P40429	P50914	3055	Nop56p-associated pre-rRNA complex
P40429	P52272	3055	Nop56p-associated pre-rRNA complex
P40429	P55209	3055	Nop56p-associated pre-rRNA complex
P40429	P55769	3055	Nop56p-associated pre-rRNA complex
P40429	P60866	306	Ribosome, cytoplasmic
P40429	P61247	306	Ribosome, cytoplasmic
P40429	P61247	3055	Nop56p-associated pre-rRNA complex
P40429	P61254	306	Ribosome, cytoplasmic
P40429	P61254	308	60S ribosomal subunit, cytoplasmic
P40429	P61254	3055	Nop56p-associated pre-rRNA complex
P40429	P61313	306	Ribosome, cytoplasmic
P40429	P61313	308	60S ribosomal subunit, cytoplasmic
P40429	P61313	3055	Nop56p-associated pre-rRNA complex
P40429	P61353	306	Ribosome, cytoplasmic
P40429	P61353	308	60S ribosomal subunit, cytoplasmic
P40429	P61353	3055	Nop56p-associated pre-rRNA complex
P40429	P61513	306	Ribosome, cytoplasmic
P40429	P61513	308	60S ribosomal subunit, cytoplasmic
P40429	P61513	3055	Nop56p-associated pre-rRNA complex
P40429	P61927	306	Ribosome, cytoplasmic
P40429	P61927	308	60S ribosomal subunit, cytoplasmic
P40429	P62081	306	Ribosome, cytoplasmic
P40429	P62081	3055	Nop56p-associated pre-rRNA complex
P40429	P62241	306	Ribosome, cytoplasmic
P40429	P62241	3055	Nop56p-associated pre-rRNA complex
P40429	P62244	306	Ribosome, cytoplasmic
P40429	P62244	3055	Nop56p-associated pre-rRNA complex
P40429	P62249	306	Ribosome, cytoplasmic
P40429	P62249	3055	Nop56p-associated pre-rRNA complex
P40429	P62263	306	Ribosome, cytoplasmic
P40429	P62263	3055	Nop56p-associated pre-rRNA complex
P40429	P62266	306	Ribosome, cytoplasmic
P40429	P62266	3055	Nop56p-associated pre-rRNA complex
P40429	P62269	306	Ribosome, cytoplasmic
P40429	P62269	3055	Nop56p-associated pre-rRNA complex
P40429	P62273	306	Ribosome, cytoplasmic
P40429	P62273	3055	Nop56p-associated pre-rRNA complex
P40429	P62277	306	Ribosome, cytoplasmic
P40429	P62277	3055	Nop56p-associated pre-rRNA complex
P40429	P62280	306	Ribosome, cytoplasmic
P40429	P62280	3055	Nop56p-associated pre-rRNA complex
P40429	P62424	306	Ribosome, cytoplasmic
P40429	P62424	308	60S ribosomal subunit, cytoplasmic
P40429	P62424	3055	Nop56p-associated pre-rRNA complex
P40429	P62701	306	Ribosome, cytoplasmic
P40429	P62736	3055	Nop56p-associated pre-rRNA complex
P40429	P62750	306	Ribosome, cytoplasmic
P40429	P62750	308	60S ribosomal subunit, cytoplasmic
P40429	P62750	3055	Nop56p-associated pre-rRNA complex
P40429	P62753	306	Ribosome, cytoplasmic
